SiteID,SamplingSeasonCode,Year,SeasonSeq,PlotID,SixLetterCode,SpeciesCount,SpeciesSize,intertidal_sitename,intertidal_Latitude,intertidal_Longitude,classification_name,kingdom,phylum_division,class,order,family
CARP,SP12,2012,1,2,TEGFUN,2,11.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,2,TEGFUN,2,11.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,2,TEGFUN,2,15.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,2,TEGFUN,2,15.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,2,TEGFUN,2,15.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,2,TEGFUN,3,12.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,2,TEGFUN,3,12.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,2,TEGFUN,3,12.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,24.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,24.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,24.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,24.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,26.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,26.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,26.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,26.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,TEGFUN,1,10.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,10.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,10.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,12.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,12.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,12.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,13.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,13.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,13.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,19.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,19.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,19.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,22.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,22.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,1,22.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,2,11.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,2,11.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,2,11.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,2,14.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,2,14.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,3,TEGFUN,2,14.0,Carpinteria,34.3870373,-119.51408,tegula funebralis,Animalia,Mollusca,Gastropoda,Archaeogastropoda,Trochidae
CARP,SP12,2012,1,4,ACASPP,1,24.0,Carpinteria,34.3870373,-119.51408,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,ACASPP,1,24.0,Carpinteria,34.3870373,-119.51408,acanthinucella spp,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,17.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,17.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,17.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,17.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,1,18.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,2,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,2,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,2,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,1,NUCEMA,2,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,2,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,2,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,2,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,2,NUCEMA,2,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,3,NUCEMA,1,22.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,10.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,10.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,10.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,10.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,11.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,11.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,11.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,11.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,12.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,12.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,12.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,12.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,13.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,14.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,16.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,2,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,2,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,2,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,4,NUCEMA,2,15.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP12,2012,1,5,NUCEMA,1,21.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP13,2013,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP13,2013,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP13,2013,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP13,2013,1,4,NUCEMA,1,19.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
CARP,SP13,2013,1,4,NUCEMA,1,20.0,Carpinteria,34.3870373,-119.51408,nucella emarginata/ostrina,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
